SelectionID,ObjectID,time_begin,time_end,Type,Depth
277,15545,,,,
277,15546,,,,
277,15547,,,,
277,15548,,,,
277,15549,,,,
277,15550,,,,
277,15551,,,,
277,15552,,,,
277,15553,,,,
277,15554,,,,
277,15555,,,,
277,15556,,,,
277,15557,,,,
277,15558,,,,
277,15559,,,,
277,15560,,,,
277,15561,,,,
277,15562,,,,
277,15563,,,,
277,15564,,,,
277,15565,,,,
277,15566,,,,
277,15567,,,,
277,15568,,,,
277,15569,,,,
277,15570,,,,
277,15571,,,,
277,15572,,,,
277,15573,,,,
277,15574,,,,
277,15575,,,,
277,15576,,,,
277,15577,,,,
277,15578,,,,
277,15579,,,,
277,15580,,,,
277,15581,,,,
277,15582,,,,
277,15583,,,,
277,15514,,,,
277,15515,,,,
277,15516,,,,
277,15517,,,,
277,15518,,,,
277,16614,,,,
277,16615,,,,
277,16616,,,,
277,16617,,,,
277,15485,,,,
277,15486,,,,
277,15487,,,,
277,15488,,,,
277,15418,,,,
277,15419,,,,
277,15420,,,,
277,15421,,,,
277,15422,,,,
277,15412,,,,
277,15413,,,,
277,15414,,,,
277,15415,,,,
277,15416,,,,
277,15417,,,,
277,39111,,,,
277,39112,,,,
277,39113,,,,
277,38577,,,,
277,38578,,,,
277,38575,,,,
277,38576,,,,
277,38555,,,,
277,38556,,,,
277,38557,,,,
277,39011,,,,
277,39012,,,,
277,39007,,,,
277,39008,,,,
277,39009,,,,
277,39010,,,,
277,38573,,,,
277,38574,,,,
277,39000,,,,
277,39001,,,,
277,39002,,,,
277,39003,,,,
277,39004,,,,
277,39005,,,,
277,39006,,,,
277,38550,,,,
277,38551,,,,
277,14077,,,,
277,14078,,,,
277,14079,,,,
277,14080,,,,
277,14081,,,,
277,14082,,,,
277,14083,,,,
277,14084,,,,
277,14085,,,,
277,14086,,,,
277,14087,,,,
277,14088,,,,
277,14089,,,,
277,14090,,,,
277,14091,,,,
277,14092,,,,
277,14093,,,,
277,14094,,,,
277,14095,,,,
277,15269,,,,
277,15270,,,,
277,15271,,,,
277,15272,,,,
277,15273,,,,
277,15274,,,,
277,15275,,,,
277,15276,,,,
277,15277,,,,
277,15278,,,,
277,15279,,,,
277,15280,,,,
277,15281,,,,
277,15282,,,,
277,15283,,,,
277,15284,,,,
277,15285,,,,
277,15286,,,,
277,15287,,,,
277,15288,,,,
277,15289,,,,
277,15290,,,,
277,15291,,,,
277,15292,,,,
277,15293,,,,
277,15294,,,,
277,15295,,,,
277,15296,,,,
277,15297,,,,
277,15298,,,,
277,15299,,,,
277,15300,,,,
277,15301,,,,
277,15302,,,,
277,15303,,,,
277,15304,,,,
277,15305,,,,
277,15306,,,,
277,15307,,,,
277,15316,,,,
277,15317,,,,
277,15318,,,,
277,15319,,,,
277,15237,,,,
277,15238,,,,
277,15239,,,,
277,15240,,,,
277,15241,,,,
277,15242,,,,
277,15243,,,,
277,15244,,,,
277,15245,,,,
277,15246,,,,
277,15247,,,,
277,15248,,,,
277,15249,,,,
277,15250,,,,
277,15251,,,,
277,15252,,,,
277,15253,,,,
277,15254,,,,
277,15255,,,,
277,15256,,,,
277,15257,,,,
277,15258,,,,
277,15259,,,,
277,15260,,,,
277,15261,,,,
277,15262,,,,
277,15263,,,,
277,15264,,,,
277,15320,,,,
277,15321,,,,
277,15329,,,,
277,15330,,,,
277,15324,,,,
277,15325,,,,
277,15265,,,,
277,15266,,,,
277,10926,,,,
277,10927,,,,
277,10916,,,,
277,10917,,,,
277,10918,,,,
277,10919,,,,
277,10920,,,,
277,10921,,,,
277,10922,,,,
277,10923,,,,
277,10924,,,,
277,10925,,,,
277,10912,,,,
277,10913,,,,
277,10914,,,,
277,10915,,,,
277,10908,,,,
277,10909,,,,
277,10910,,,,
277,10911,,,,
277,10903,,,,
277,10904,,,,
277,10905,,,,
277,10906,,,,
277,10907,,,,
277,13523,,,,
277,13524,,,,
277,13525,,,,
277,13526,,,,
277,13527,,,,
277,13679,,,,
277,13680,,,,
277,13528,,,,
277,13529,,,,
277,13530,,,,
277,13531,,,,
277,13532,,,,
277,13533,,,,
277,13534,,,,
277,13535,,,,
277,13536,,,,
277,13537,,,,
277,13538,,,,
277,13539,,,,
277,13540,,,,
277,13541,,,,
277,13542,,,,
277,13543,,,,
277,13544,,,,
277,13545,,,,
277,13546,,,,
277,13489,,,,
277,13490,,,,
277,13491,,,,
277,13492,,,,
277,13493,,,,
277,13494,,,,
277,13495,,,,
277,13496,,,,
277,13497,,,,
277,13498,,,,
277,13499,,,,
277,13500,,,,
277,13501,,,,
277,13502,,,,
277,13503,,,,
277,13504,,,,
277,13505,,,,
277,13506,,,,
277,13507,,,,
277,13508,,,,
277,13509,,,,
277,13510,,,,
277,13511,,,,
277,13512,,,,
277,13513,,,,
277,13514,,,,
277,13515,,,,
277,13516,,,,
277,13517,,,,
277,13518,,,,
277,13519,,,,
277,13520,,,,
277,13521,,,,
277,13522,,,,
277,16915,,,,
277,16916,,,,
277,16917,,,,
277,16898,,,,
277,16899,,,,
277,16900,,,,
277,16901,,,,
277,16902,,,,
277,16903,,,,
277,16893,,,,
277,16894,,,,
277,16895,,,,
277,17025,,,,
277,17026,,,,
277,17046,,,,
277,17047,,,,
277,17048,,,,
277,17049,,,,
277,17050,,,,
277,17051,,,,
277,17052,,,,
277,17053,,,,
277,17054,,,,
277,17055,,,,
277,17056,,,,
277,17057,,,,
277,17058,,,,
277,17059,,,,
277,17060,,,,
277,17061,,,,
277,17062,,,,
277,17063,,,,
277,17064,,,,
277,17065,,,,
277,17066,,,,
277,17067,,,,
277,17068,,,,
277,17069,,,,
277,17070,,,,
277,17071,,,,
277,17072,,,,
277,17073,,,,
277,17074,,,,
277,17075,,,,
277,3586,,,,
277,3587,,,,
277,3588,,,,
277,3589,,,,
277,3590,,,,
277,3591,,,,
277,3592,,,,
277,3593,,,,
277,16951,,,,
277,16952,,,,
277,16953,,,,
277,16954,,,,
277,13028,,,,
277,13029,,,,
277,13030,,,,
277,13031,,,,
277,13032,,,,
277,13033,,,,
277,13034,,,,
277,13035,,,,
277,13036,,,,
277,13037,,,,
277,13038,,,,
277,13039,,,,
277,13040,,,,
277,13041,,,,
277,13042,,,,
277,13043,,,,
277,13044,,,,
277,13045,,,,
277,13046,,,,
277,13047,,,,
277,13048,,,,
277,13263,,,,
277,13264,,,,
277,13265,,,,
277,13266,,,,
277,13267,,,,
277,13268,,,,
277,13049,,,,
277,13050,,,,
277,11243,,,,
277,11244,,,,
277,11245,,,,
277,11246,,,,
277,11247,,,,
277,11248,,,,
277,16875,,,,
277,16876,,,,
277,17012,,,,
277,17013,,,,
277,17014,,,,
277,13584,,,,
277,13585,,,,
277,13586,,,,
277,13587,,,,
277,13588,,,,
277,15489,,,,
277,15490,,,,
277,15491,,,,
277,15492,,,,
277,15493,,,,
277,15494,,,,
277,15495,,,,
277,15496,,,,
277,15497,,,,
277,15498,,,,
277,15499,,,,
277,15500,,,,
277,15501,,,,
277,15502,,,,
277,15503,,,,
277,15504,,,,
277,15505,,,,
277,15506,,,,
277,15507,,,,
277,15508,,,,
277,15509,,,,
277,15510,,,,
277,15511,,,,
277,15512,,,,
277,15513,,,,
277,13377,,,,
277,13378,,,,
277,13379,,,,
277,13380,,,,
277,13381,,,,
277,13382,,,,
277,13383,,,,
277,13384,,,,
277,13385,,,,
277,13386,,,,
277,13387,,,,
277,13388,,,,
277,13389,,,,
277,13390,,,,
277,13391,,,,
277,13392,,,,
277,13393,,,,
277,13394,,,,
277,13395,,,,
277,13396,,,,
277,13397,,,,
277,13398,,,,
277,13399,,,,
277,13400,,,,
277,13401,,,,
277,13402,,,,
277,13403,,,,
277,13404,,,,
277,13405,,,,
277,13406,,,,
277,13407,,,,
277,16978,,,,
277,16979,,,,
277,13335,,,,
277,13336,,,,
277,13316,,,,
277,13317,,,,
277,13318,,,,
277,13319,,,,
277,13320,,,,
277,13321,,,,
277,13322,,,,
277,13323,,,,
277,13324,,,,
277,13325,,,,
277,11568,,,,
277,11569,,,,
277,11570,,,,
277,11571,,,,
277,11572,,,,
277,11573,,,,
277,11574,,,,
277,11575,,,,
277,11576,,,,
277,11577,,,,
277,13337,,,,
277,13338,,,,
277,14004,,,,
277,14005,,,,
277,14025,,,,
277,14026,,,,
277,13987,,,,
277,13988,,,,
277,13989,,,,
277,13990,,,,
277,13923,,,,
277,13924,,,,
277,13925,,,,
277,13926,,,,
277,13927,,,,
277,13928,,,,
277,13929,,,,
277,13958,,,,
277,13959,,,,
277,13960,,,,
277,13961,,,,
277,13962,,,,
277,13963,,,,
277,13964,,,,
277,13965,,,,
277,13966,,,,
277,13967,,,,
277,13968,,,,
277,13969,,,,
277,13970,,,,
277,13971,,,,
277,13972,,,,
277,13973,,,,
277,13974,,,,
277,13975,,,,
277,13976,,,,
277,13977,,,,
277,13978,,,,
277,13979,,,,
277,13980,,,,
277,13981,,,,
277,13982,,,,
277,13983,,,,
277,13984,,,,
277,13985,,,,
277,13986,,,,
277,12932,,,,
277,12933,,,,
277,12934,,,,
277,12935,,,,
277,12936,,,,
277,12937,,,,
277,12938,,,,
277,12939,,,,
277,12940,,,,
277,12941,,,,
277,12942,,,,
277,12943,,,,
277,12944,,,,
277,12945,,,,
277,12946,,,,
277,12947,,,,
277,12948,,,,
277,12949,,,,
277,14897,,,,
277,14898,,,,
277,14899,,,,
277,14900,,,,
277,14901,,,,
277,14902,,,,
277,14903,,,,
277,14904,,,,
277,14905,,,,
277,14906,,,,
277,14907,,,,
277,14908,,,,
277,14909,,,,
277,14910,,,,
277,14840,,,,
277,14841,,,,
277,14842,,,,
277,38086,,,,
277,38087,,,,
277,15267,,,,
277,15268,,,,
277,10892,,,,
277,10893,,,,
277,10894,,,,
277,10895,,,,
277,10896,,,,
277,10897,,,,
277,10898,,,,
277,10899,,,,
277,10900,,,,
277,10901,,,,
277,10902,,,,
277,38183,,,,
277,38184,,,,
277,38185,,,,
277,38186,,,,
277,38187,,,,
277,38364,,,,
277,38365,,,,
277,38366,,,,
277,38367,,,,
277,38368,,,,
277,38369,,,,
277,38370,,,,
277,38371,,,,
277,38372,,,,
277,38373,,,,
277,38374,,,,
277,38375,,,,
277,38376,,,,
277,38377,,,,
277,38378,,,,
277,38379,,,,
277,38380,,,,
277,38381,,,,
277,38743,,,,
277,38744,,,,
277,24500,,,,
277,24501,,,,
277,24502,,,,
277,24535,,,,
277,24536,,,,
277,24537,,,,
277,24538,,,,
277,24531,,,,
277,24532,,,,
277,24484,,,,
277,3594,,,,
277,3595,,,,
277,3596,,,,
277,3597,,,,
277,3598,,,,
277,3599,,,,
277,3600,,,,
277,3601,,,,
277,3602,,,,
277,3603,,,,
277,36770,,,,
277,36771,,,,
277,36772,,,,
277,36773,,,,
277,36774,,,,
277,38552,,,,
277,38571,,,,
277,38572,,,,
277,38995,,,,
277,38996,,,,
277,38997,,,,
277,38998,,,,
277,38999,,,,
277,38553,,,,
277,38554,,,,
277,38956,,,,
277,38957,,,,
277,38958,,,,
277,38993,,,,
277,38994,,,,
277,38569,,,,
277,38570,,,,
277,38501,,,,
277,38502,,,,
277,38503,,,,
277,38504,,,,
277,38505,,,,
277,38506,,,,
277,38507,,,,
277,38508,,,,
277,38499,,,,
277,38500,,,,
277,38515,,,,
277,38516,,,,
277,38517,,,,
277,38494,,,,
277,38495,,,,
277,38496,,,,
277,38497,,,,
277,38498,,,,
277,19643,,,,
277,19644,,,,
277,19645,,,,
277,19646,,,,
277,38511,,,,
277,38512,,,,
277,38513,,,,
277,38514,,,,
277,38991,,,,
277,38992,,,,
277,38982,,,,
277,38983,,,,
277,38984,,,,
277,38985,,,,
277,38986,,,,
277,38987,,,,
277,38988,,,,
277,38989,,,,
277,38990,,,,
277,38976,,,,
277,38977,,,,
277,38978,,,,
277,38979,,,,
277,38980,,,,
277,38981,,,,
277,38560,,,,
277,38561,,,,
277,38967,,,,
277,38968,,,,
277,38969,,,,
277,38970,,,,
277,38971,,,,
277,38972,,,,
277,38973,,,,
277,38974,,,,
277,38975,,,,
277,38558,,,,
277,38559,,,,
277,38963,,,,
277,38964,,,,
277,38965,,,,
277,38966,,,,
277,40575,,,,
277,40576,,,,
277,40577,,,,
277,40578,,,,
277,38509,,,,
277,38510,,,,
277,17855,,,,
277,17856,,,,
277,17857,,,,
277,17858,,,,
277,17859,,,,
277,17860,,,,
277,17861,,,,
277,17862,,,,
277,17863,,,,
277,39120,,,,
277,39121,,,,
277,39117,,,,
277,39118,,,,
277,39119,,,,
277,40433,,,,
277,40434,,,,
277,40435,,,,
277,17447,,,,
277,17448,,,,
277,17449,,,,
277,17450,,,,
277,17451,,,,
277,17452,,,,
277,17453,,,,
277,17454,,,,
277,17455,,,,
277,17456,,,,
277,17457,,,,
277,17458,,,,
277,17459,,,,
277,17460,,,,
277,17461,,,,
277,17462,,,,
277,17463,,,,
277,17464,,,,
277,17465,,,,
277,17466,,,,
277,17467,,,,
277,18740,,,,
277,18741,,,,
277,18742,,,,
277,18743,,,,
277,18744,,,,
277,18745,,,,
277,18746,,,,
277,18747,,,,
277,18748,,,,
277,18749,,,,
277,18750,,,,
277,18751,,,,
277,18752,,,,
277,18753,,,,
277,18754,,,,
277,18755,,,,
277,18756,,,,
277,18757,,,,
277,18758,,,,
277,18759,,,,
277,18760,,,,
277,18761,,,,
277,18762,,,,
277,18763,,,,
277,18764,,,,
277,18765,,,,
277,18766,,,,
277,18767,,,,
277,18768,,,,
277,18769,,,,
277,18770,,,,
277,18771,,,,
277,18772,,,,
277,18773,,,,
277,18774,,,,
277,18775,,,,
277,18776,,,,
277,18777,,,,
277,18778,,,,
277,18779,,,,
277,18780,,,,
277,18781,,,,
277,18782,,,,
277,18783,,,,
277,18053,,,,
277,18054,,,,
277,18055,,,,
277,18056,,,,
277,18057,,,,
277,18058,,,,
277,18059,,,,
277,18060,,,,
277,18061,,,,
277,18062,,,,
277,18063,,,,
277,19647,,,,
277,19648,,,,
277,38518,,,,
277,38519,,,,
277,19649,,,,
277,19650,,,,
277,19651,,,,
277,19652,,,,
277,19653,,,,
277,17824,,,,
277,17825,,,,
277,17826,,,,
277,17827,,,,
277,19627,,,,
277,19628,,,,
277,14491,,,,
277,14492,,,,
277,36178,,,,
277,36179,,,,
277,39292,,,,
277,39293,,,,
277,26219,,,,
277,26220,,,,
277,26838,,,,
277,26839,,,,
277,16460,,,,
277,16461,,,,
277,16462,,,,
277,16463,,,,
277,38214,,,,
277,38215,,,,
277,38216,,,,
277,38217,,,,
277,38218,,,,
277,38219,,,,
277,38233,,,,
277,38234,,,,
277,38235,,,,
277,38236,,,,
277,38237,,,,
277,38385,,,,
277,38386,,,,
277,38387,,,,
277,38388,,,,
277,38389,,,,
277,38390,,,,
277,38391,,,,
277,38392,,,,
277,38393,,,,
277,38394,,,,
277,38395,,,,
277,38396,,,,
277,38652,,,,
277,38653,,,,
277,38654,,,,
277,38655,,,,
277,38656,,,,
277,38657,,,,
277,38658,,,,
277,38659,,,,
277,38660,,,,
277,38661,,,,
277,38662,,,,
277,38663,,,,
277,38664,,,,
277,38665,,,,
277,38666,,,,
277,38689,,,,
277,38690,,,,
277,38691,,,,
277,38155,,,,
277,38156,,,,
277,38157,,,,
277,38158,,,,
277,38159,,,,
277,38160,,,,
277,38161,,,,
277,38162,,,,
277,38163,,,,
277,38247,,,,
277,38248,,,,
277,38249,,,,
277,38250,,,,
277,38251,,,,
277,38425,,,,
277,38426,,,,
277,38427,,,,
277,17027,,,,
277,17028,,,,
277,17029,,,,
277,17030,,,,
277,17031,,,,
277,17032,,,,
277,17033,,,,
277,17034,,,,
277,17035,,,,
277,36816,,,,
277,36817,,,,
277,36818,,,,
277,36819,,,,
277,36745,,,,
277,36746,,,,
277,36747,,,,
277,36748,,,,
277,36662,,,,
277,36663,,,,
277,36664,,,,
277,36665,,,,
277,36666,,,,
277,36667,,,,
277,36668,,,,
277,36669,,,,
277,36670,,,,
277,36671,,,,
277,36672,,,,
277,36673,,,,
277,36585,,,,
277,36586,,,,
277,36587,,,,
277,36588,,,,
277,36589,,,,
277,36674,,,,
277,36675,,,,
277,36676,,,,
277,36641,,,,
277,36642,,,,
277,36643,,,,
277,36644,,,,
277,36645,,,,
277,36646,,,,
277,36647,,,,
277,36726,,,,
277,36727,,,,
277,36728,,,,
277,36729,,,,
277,36730,,,,
277,36731,,,,
277,36732,,,,
277,14398,,,,
277,14399,,,,
277,14400,,,,
277,14401,,,,
277,14402,,,,
277,14403,,,,
277,14404,,,,
277,14405,,,,
277,14406,,,,
277,19654,,,,
277,19655,,,,
277,19656,,,,
277,19657,,,,
277,19658,,,,
277,19659,,,,
277,19660,,,,
277,19661,,,,
277,19662,,,,
277,19663,,,,
277,40794,,,,
277,40795,,,,
277,40796,,,,
277,40797,,,,
277,40798,,,,
277,40799,,,,
277,40800,,,,
277,40801,,,,
277,40802,,,,
277,40803,,,,
277,40804,,,,
277,40805,,,,
277,40806,,,,
277,14407,,,,
277,14408,,,,
277,14409,,,,
277,14410,,,,
277,14411,,,,
277,14412,,,,
277,14413,,,,
277,14414,,,,
277,14288,,,,
277,14289,,,,
277,14290,,,,
277,39331,,,,
277,39332,,,,
277,39333,,,,
277,39334,,,,
277,39335,,,,
277,39336,,,,
277,39337,,,,
277,39338,,,,
277,39339,,,,
277,39446,,,,
277,39447,,,,
277,39444,,,,
277,39445,,,,
277,39448,,,,
277,39449,,,,
277,39450,,,,
277,39451,,,,
277,39452,,,,
277,39453,,,,
277,39441,,,,
277,39442,,,,
277,39443,,,,
277,38903,,,,
277,38904,,,,
277,38905,,,,
277,38906,,,,
277,38907,,,,
277,38908,,,,
277,38909,,,,
277,38910,,,,
277,38911,,,,
277,38912,,,,
277,38913,,,,
277,38914,,,,
277,38915,,,,
277,38916,,,,
277,38917,,,,
277,38918,,,,
277,38919,,,,
277,38920,,,,
277,38921,,,,
277,39126,,,,
277,39127,,,,
277,39128,,,,
277,39129,,,,
277,39130,,,,
277,39131,,,,
277,39132,,,,
277,39133,,,,
277,39134,,,,
277,39135,,,,
277,39136,,,,
277,39137,,,,
277,39138,,,,
277,39139,,,,
277,39140,,,,
277,39141,,,,
277,39142,,,,
277,39143,,,,
277,39144,,,,
277,39145,,,,
277,39146,,,,
277,39147,,,,
277,39148,,,,
277,39149,,,,
277,39150,,,,
277,39151,,,,
277,39152,,,,
277,39153,,,,
277,39154,,,,
277,39155,,,,
277,39156,,,,
277,39157,,,,
277,39158,,,,
277,39159,,,,
277,39160,,,,
277,39161,,,,
277,39162,,,,
277,39163,,,,
277,39164,,,,
277,39165,,,,
277,39166,,,,
277,39167,,,,
277,39168,,,,
277,39169,,,,
277,39170,,,,
277,39171,,,,
277,39172,,,,
277,39173,,,,
277,39174,,,,
277,39175,,,,
277,39176,,,,
277,39177,,,,
277,39178,,,,
277,39179,,,,
277,39180,,,,
277,39181,,,,
277,39182,,,,
277,39183,,,,
277,39184,,,,
277,39185,,,,
277,39186,,,,
277,39187,,,,
277,39188,,,,
277,39189,,,,
277,39190,,,,
277,39191,,,,
277,39439,,,,
277,39440,,,,
277,36648,,,,
277,36649,,,,
277,36650,,,,
277,36651,,,,
277,36652,,,,
277,36653,,,,
277,36654,,,,
277,36655,,,,
277,36656,,,,
277,36657,,,,
277,36658,,,,
277,36659,,,,
277,36660,,,,
277,36661,,,,
277,39520,,,,
277,39521,,,,
277,39522,,,,
277,17036,,,,
277,17037,,,,
277,17038,,,,
277,17039,,,,
277,17040,,,,
277,17041,,,,
277,15525,,,,
277,15526,,,,
277,15527,,,,
277,15528,,,,
277,15529,,,,
277,15530,,,,
277,15531,,,,
277,16896,,,,
277,16897,,,,
277,36878,,,,
277,36879,,,,
277,36880,,,,
277,36881,,,,
277,36882,,,,
277,37161,,,,
277,37162,,,,
277,37163,,,,
277,37164,,,,
277,37165,,,,
277,37166,,,,
277,37167,,,,
277,37168,,,,
277,36820,,,,
277,36821,,,,
277,36784,,,,
277,36785,,,,
277,36786,,,,
277,36787,,,,
277,36788,,,,
277,36789,,,,
277,36790,,,,
277,36791,,,,
277,36792,,,,
277,36793,,,,
277,36794,,,,
277,36795,,,,
277,36796,,,,
277,36797,,,,
277,36798,,,,
277,36799,,,,
277,36800,,,,
277,36801,,,,
277,36802,,,,
277,36803,,,,
277,36804,,,,
277,36805,,,,
277,36806,,,,
277,36807,,,,
277,36808,,,,
277,36809,,,,
277,36810,,,,
277,36340,,,,
277,36341,,,,
277,36342,,,,
277,39250,,,,
277,39251,,,,
277,39252,,,,
277,39473,,,,
277,36616,,,,
277,36617,,,,
277,36779,,,,
277,36780,,,,
277,36781,,,,
277,36811,,,,
277,36812,,,,
277,36813,,,,
277,36814,,,,
277,36815,,,,
277,16303,,,,
277,16304,,,,
277,16305,,,,
277,16306,,,,
277,16307,,,,
277,16308,,,,
277,16309,,,,
277,16310,,,,
277,16311,,,,
277,16312,,,,
277,16510,,,,
277,16511,,,,
277,16013,,,,
277,16014,,,,
277,16313,,,,
277,16314,,,,
277,16015,,,,
277,16016,,,,
277,16017,,,,
277,16018,,,,
277,16019,,,,
277,15423,,,,
277,15424,,,,
277,15425,,,,
277,15426,,,,
277,15427,,,,
277,15428,,,,
277,15429,,,,
277,15430,,,,
277,15431,,,,
277,15432,,,,
277,15433,,,,
277,15434,,,,
277,15435,,,,
277,15436,,,,
277,15437,,,,
277,15438,,,,
277,15439,,,,
277,15440,,,,
277,15441,,,,
277,15442,,,,
277,13627,,,,
277,13628,,,,
277,13629,,,,
277,13630,,,,
277,13631,,,,
277,13632,,,,
277,13633,,,,
277,13634,,,,
277,13635,,,,
277,13636,,,,
277,13637,,,,
277,13638,,,,
277,13639,,,,
277,13640,,,,
277,13641,,,,
277,13642,,,,
277,13643,,,,
277,13644,,,,
277,13645,,,,
277,13646,,,,
277,13647,,,,
277,13648,,,,
277,14167,,,,
277,14168,,,,
277,14169,,,,
277,14170,,,,
277,14171,,,,
277,14172,,,,
277,14173,,,,
277,14174,,,,
277,14175,,,,
277,14176,,,,
277,14177,,,,
277,14178,,,,
277,14179,,,,
277,14180,,,,
277,14181,,,,
277,14182,,,,
277,14183,,,,
277,14184,,,,
277,16558,,,,
277,16559,,,,
277,16560,,,,
277,16561,,,,
277,16562,,,,
277,16563,,,,
277,16564,,,,
277,16565,,,,
277,16566,,,,
277,16567,,,,
277,16568,,,,
277,16569,,,,
277,16570,,,,
277,16571,,,,
277,16572,,,,
277,16573,,,,
277,16574,,,,
277,16575,,,,
277,16576,,,,
277,16577,,,,
277,16578,,,,
277,38808,,,,
277,38809,,,,
277,38810,,,,
277,38811,,,,
277,38812,,,,
277,38813,,,,
277,13792,,,,
277,13793,,,,
277,11846,,,,
277,11847,,,,
277,11848,,,,
277,11849,,,,
277,11850,,,,
277,11851,,,,
277,11852,,,,
277,11853,,,,
277,11854,,,,
277,11855,,,,
277,11856,,,,
277,11857,,,,
277,11858,,,,
277,11859,,,,
277,11860,,,,
277,12582,,,,
277,12583,,,,
277,12584,,,,
277,12585,,,,
277,12586,,,,
277,12587,,,,
277,12588,,,,
277,12589,,,,
277,12590,,,,
277,12591,,,,
277,12592,,,,
277,12593,,,,
277,12594,,,,
277,12595,,,,
277,12596,,,,
277,12597,,,,
277,12598,,,,
277,12599,,,,
277,12600,,,,
277,12601,,,,
277,12602,,,,
277,12603,,,,
277,12604,,,,
277,12605,,,,
277,13240,,,,
277,13241,,,,
277,13242,,,,
277,13243,,,,
277,13244,,,,
277,13245,,,,
277,13246,,,,
277,13247,,,,
277,15210,,,,
277,15211,,,,
277,15212,,,,
277,15213,,,,
277,15214,,,,
277,15215,,,,
277,15216,,,,
277,12800,,,,
277,12801,,,,
277,12802,,,,
277,12803,,,,
277,12804,,,,
277,12805,,,,
277,12806,,,,
277,12807,,,,
277,12808,,,,
277,12809,,,,
277,12810,,,,
277,12811,,,,
277,12812,,,,
277,12813,,,,
277,12814,,,,
277,12815,,,,
277,12816,,,,
277,12817,,,,
277,12818,,,,
277,12819,,,,
277,12820,,,,
277,12821,,,,
277,14343,,,,
277,14344,,,,
277,14345,,,,
277,14346,,,,
277,14347,,,,
277,14348,,,,
277,14349,,,,
277,14350,,,,
277,14351,,,,
277,36194,,,,
277,36195,,,,
277,36196,,,,
277,36197,,,,
277,36264,,,,
277,36265,,,,
277,36266,,,,
277,36267,,,,
277,36268,,,,
277,36269,,,,
277,24807,,,,
277,24808,,,,
277,24809,,,,
277,24810,,,,
277,24811,,,,
277,24812,,,,
277,24813,,,,
277,24814,,,,
277,24815,,,,
277,24816,,,,
277,24817,,,,
277,24818,,,,
277,16512,,,,
277,16513,,,,
277,16514,,,,
277,16515,,,,
277,16516,,,,
277,16353,,,,
277,16354,,,,
277,16355,,,,
277,16356,,,,
277,16330,,,,
277,16331,,,,
277,16332,,,,
277,16333,,,,
277,16334,,,,
277,16335,,,,
277,16336,,,,
277,16337,,,,
277,16338,,,,
277,16339,,,,
277,16340,,,,
277,16341,,,,
277,16342,,,,
277,16343,,,,
277,16344,,,,
277,16345,,,,
277,16346,,,,
277,16347,,,,
277,37372,,,,
277,37373,,,,
277,37283,,,,
277,37284,,,,
277,37403,,,,
277,37404,,,,
277,37405,,,,
277,37406,,,,
277,37407,,,,
277,37408,,,,
277,37374,,,,
277,37375,,,,
277,37376,,,,
277,36270,,,,
277,36271,,,,
277,36272,,,,
277,12469,,,,
277,12470,,,,
277,12471,,,,
277,12472,,,,
277,12473,,,,
277,12474,,,,
277,12475,,,,
277,12476,,,,
277,12477,,,,
277,12478,,,,
277,12479,,,,
277,12480,,,,
277,12481,,,,
277,12482,,,,
277,12483,,,,
277,12484,,,,
277,12485,,,,
277,12486,,,,
277,12487,,,,
277,12488,,,,
277,12441,,,,
277,12442,,,,
277,12443,,,,
277,12444,,,,
277,12445,,,,
277,12446,,,,
277,12447,,,,
277,12448,,,,
277,12449,,,,
277,12450,,,,
277,12451,,,,
277,12452,,,,
277,12453,,,,
277,15519,,,,
277,15520,,,,
277,15521,,,,
277,15522,,,,
